TIME_s,FUEL_kg,XI_m,YI_m,ZI_m,PHI_deg,THETA_deg,PSI_deg,P_deg/s,Q_deg/s,R_deg/s,TILTWING1_deg,FLAPWING1_deg,TILTWING2_deg,FLAPWING2_deg,TILTWING3_deg,FLAPWING3_deg,TILTWING4_deg,FLAPWING4_deg,WOW1_nd,WOW2_nd,WOW3_nd,WOW4_nd,TAS_kts,IAS_kts,GAMH_deg,GAMV_deg,ROC_ft/min,RADALT_ft,VGRND_kts,VGRNDX_kts,VGRNDY_kts,ALPHA_deg,BETA_deg,AXG1_g,AYG1_g,AZG1_g,NACELLEANGLE1_deg,OMEGA1_rad/s,TORQUE1_Nm,THETA01_deg,A1S1_deg,B1S1_deg,A0F1_deg,A1F1_deg,B1F1_deg,NACELLEANGLE2_deg,OMEGA2_rad/s,TORQUE2_Nm,THETA02_deg,A1S2_deg,B1S2_deg,A0F2_deg,A1F2_deg,B1F2_deg,NACELLEANGLE3_deg,OMEGA3_rad/s,TORQUE3_Nm,THETA03_deg,A1S3_deg,B1S3_deg,A0F3_deg,A1F3_deg,B1F3_deg,NACELLEANGLE4_deg,OMEGA4_rad/s,TORQUE4_Nm,THETA04_deg,A1S4_deg,B1S4_deg,A0F4_deg,A1F4_deg,B1F4_deg,AHRS1AXB_g,AHRS1AYB_g,AHRS1AZB_g,AHRS2AXB_g,AHRS2AYB_g,AHRS2AZB_g,PILAXB_g,PILAZB_g,PILAYB_g,X_LINACC_RESID_m/s^2,Y_LINACC_RESID_m/s^2,Z_LINACC_RESID_m/s^2,X_ANGACC_RESID_rad/s^2,Y_ANGACC_RESID_rad/s^2,Z_ANGACC_RESID_rad/s^2,V_RESID_m/s,GAMV_RESID_m/s,GAMH_RESID_m/s,P_RESID_rad/s,Q_RESID_rad/s,R_RESID_rad/s,PILOTCOND_RESID_rad,POWER_RESID_HP,OMEGA1_RESID_rad/s,OMEGA2_RESID_rad/s,OMEGA3_RESID_rad/s,OMEGA4_RESID_rad/s,OMEGADOT1_RESID_rad/s^2,OMEGADOT2_RESID_rad/s^2,OMEGADOT3_RESID_rad/s^2,OMEGADOT4_RESID_rad/s^2,NACELLE_RESID_deg,SPARE1_nd,SPARE2_nd,SPARE3_nd,SPARE4_nd,SPARE5_nd
6.405713,0,0.008545088,3.219753,-15.83218,-0.1533151,-0.08742622,-0.128315,-0.03623598,0.03095818,-0.02982752,0,0,0,0,0,0,0,0,0,0,0,0,1.409942,1.371193,90.05957,0,35.7142,44.68182,1.365123,0.0003825477,1.364251,-89.1768,104.3331,0.002328608,0.003239993,1.003659,89.9127,60.7732,10468,11.3635,0,0.5246931,-2.61785,0.5841823,-0.07213037,89.9127,60.7732,-10572.86,11.43629,0,0.540325,2.617883,-0.4108711,-0.03822798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01408767,0.004560753,0.02172646,0,0
6.410021,0,0.008545862,3.222776,-15.83296,-0.1534709,-0.08729316,-0.1284437,-0.03617482,0.03097401,-0.02973452,0,0,0,0,0,0,0,0,0,0,0,0,1.40954,1.370802,90.06243,0,35.74435,44.68438,1.364631,0.0003159254,1.363765,-89.16617,104.3497,0.00232789,0.003237594,1.003655,89.9127,60.7732,10467.99,11.36349,0,0.5246474,-2.61785,0.5841516,-0.071863,89.9127,60.7732,-10572.87,11.4363,0,0.5403926,2.617884,-0.411056,-0.0383275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143067,0.002788008,0.02145162,0,0
6.414329,0,0.008546487,3.225798,-15.83375,-0.1536264,-0.08716004,-0.1285719,-0.03611391,0.03099464,-0.02964285,0,0,0,0,0,0,0,0,0,0,0,0,1.409138,1.370411,90.06528,0,35.77456,44.68694,1.364139,0.000249235,1.363279,-89.15559,104.3663,0.002325745,0.003236359,1.003647,89.9127,60.7732,10467.92,11.36349,0,0.5246007,-2.617849,0.5839352,-0.07163932,89.9127,60.7732,-10572.93,11.43631,0,0.5404591,2.617883,-0.4111385,-0.03845319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01397007,0.006792495,0.02110538,0,0
6.418637,0,0.008546966,3.228819,-15.83454,-0.1537816,-0.08702679,-0.1286998,-0.0360546,0.0310271,-0.02955248,0,0,0,0,0,0,0,0,0,0,0,0,1.408736,1.37002,90.06819,0,35.80439,44.6895,1.363647,0.0001824227,1.362792,-89.14476,104.3828,0.002326145,0.003236953,1.003643,89.9127,60.7732,10467.83,11.36348,0,0.5245541,-2.617847,0.5836189,-0.07157768,89.9127,60.7732,-10572.97,11.43632,0,0.5405251,2.617883,-0.4111303,-0.03852506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01356471,0.008275859,0.02085253,0,0
6.422945,0,0.008547296,3.231838,-15.83533,-0.1539366,-0.08689339,-0.1288272,-0.03599699,0.03106463,-0.02946265,0,0,0,0,0,0,0,0,0,0,0,0,1.408333,1.369628,90.07113,0,35.83419,44.69207,1.363154,0.0001152156,1.362305,-89.13388,104.3993,0.002330535,0.003238444,1.00364,89.9127,60.7732,10467.72,11.36347,0,0.5245085,-2.617845,0.5833472,-0.07170136,89.9127,60.7732,-10572.98,11.43632,0,0.5405914,2.617882,-0.4110959,-0.03849465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131848,0.009149516,0.02085383,0,0
6.427252,0,0.008547476,3.234857,-15.83613,-0.1540914,-0.08675984,-0.1289543,-0.03594059,0.03109646,-0.02937255,0,0,0,0,0,0,0,0,0,0,0,0,1.40793,1.369236,90.0741,0,35.86395,44.69463,1.362661,4.740227e-05,1.361817,-89.12289,104.4158,0.002336095,0.003239063,1.003639,89.9127,60.7732,10467.72,11.36347,0,0.5244641,-2.617845,0.5832382,-0.07192509,89.9127,60.7732,-10572.98,11.43633,0,0.5406582,2.617882,-0.4111151,-0.03837326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01299749,0.005629704,0.02097465,0,0
6.43156,0,0.008547505,3.237874,-15.83692,-0.1542459,-0.08662618,-0.129081,-0.03588464,0.03111872,-0.02928185,0,0,0,0,0,0,0,0,0,0,0,0,1.407527,1.368844,90.07706,0,35.89396,44.6972,1.362168,-2.097349e-05,1.36133,-89.11203,104.4324,0.002339499,0.003238326,1.003635,89.9127,60.7732,10467.79,11.36346,0,0.5244197,-2.617846,0.5833148,-0.07210504,89.9127,60.7732,-10572.98,11.43634,0,0.5407246,2.617882,-0.4112363,-0.03822556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01298206,0.004703896,0.02113882,0,0
6.435868,0,0.008547383,3.240891,-15.83771,-0.1544002,-0.0864924,-0.1292073,-0.03582791,0.03114633,-0.02919043,0,0,0,0,0,0,0,0,0,0,0,0,1.407124,1.368452,90.08002,0,35.9239,44.69977,1.361675,-8.949032e-05,1.360842,-89.10112,104.449,0.002334991,0.003236068,1.003629,89.9127,60.7732,10467.86,11.36345,0,0.5243745,-2.617849,0.5834912,-0.0721231,89.9127,60.7732,-10572.95,11.43634,0,0.5407903,2.617882,-0.4114481,-0.03813174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01335477,0.008111745,0.02130416,0,0
6.440176,0,0.008547109,3.243906,-15.8385,-0.1545542,-0.0863585,-0.1293332,-0.03576964,0.03118092,-0.02909875,0,0,0,0,0,0,0,0,0,0,0,0,1.40672,1.36806,90.08303,0,35.95354,44.70235,1.361181,-0.0001577428,1.360355,-89.09007,104.4655,0.002328336,0.003233376,1.003625,89.9127,60.7732,10467.9,11.36344,0,0.5243295,-2.61785,0.5836234,-0.07195612,89.9127,60.7732,-10572.92,11.43635,0,0.540856,2.617883,-0.4116858,-0.03814051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369967,0.007949802,0.02126114,0,0
6.444483,0,0.008546684,3.24692,-15.8393,-0.154708,-0.08622446,-0.1294588,-0.03571022,0.0312042,-0.02900773,0,0,0,0,0,0,0,0,0,0,0,0,1.406317,1.367667,90.08601,0,35.98324,44.70492,1.360688,-0.0002258587,1.359867,-89.0792,104.482,0.002326744,0.003230991,1.003623,89.9127,60.7732,10467.89,11.36344,0,0.524285,-2.61785,0.5835935,-0.07168913,89.9127,60.7732,-10572.93,11.43636,0,0.5409224,2.617883,-0.4118694,-0.03824034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01388489,0.002856756,0.02099564,0,0
6.448792,0,0.008546107,3.249933,-15.84009,-0.1548615,-0.08609036,-0.1295839,-0.03565116,0.03121411,-0.02891801,0,0,0,0,0,0,0,0,0,0,0,0,1.405915,1.367276,90.08891,0,36.01327,44.7075,1.360195,-0.0002941948,1.359379,-89.06862,104.4987,0.002328955,0.003229738,1.003619,89.9127,60.7732,10467.82,11.36343,0,0.5242399,-2.617849,0.5833784,-0.07146558,89.9127,60.7732,-10572.99,11.43637,0,0.540988,2.617883,-0.4119505,-0.03836635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01353602,0.001744022,0.02065599,0,0
6.453099,0,0.00854538,3.252945,-15.84089,-0.1550148,-0.08595619,-0.1297086,-0.03559363,0.03123192,-0.02882957,0,0,0,0,0,0,0,0,0,0,0,0,1.405513,1.366885,90.09185,0,36.04321,44.71008,1.359702,-0.0003628608,1.358891,-89.05794,104.5153,0.002330217,0.003230301,1.003612,89.9127,60.7732,10467.73,11.36342,0,0.5241935,-2.617847,0.5830635,-0.07140356,89.9127,60.7732,-10573.03,11.43637,0,0.5410516,2.617883,-0.4119406,-0.0384384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01317274,0.006528858,0.02040413,0,0
6.457407,0,0.008544499,3.255956,-15.84168,-0.1551678,-0.08582192,-0.129833,-0.0355377,0.03126197,-0.02874167,0,0,0,0,0,0,0,0,0,0,0,0,1.405109,1.366493,90.09489,0,36.07275,44.71266,1.359208,-0.0004319576,1.358403,-89.04691,104.5318,0.002334604,0.003231763,1.003609,89.9127,60.7732,10467.63,11.36342,0,0.5241472,-2.617845,0.5827928,-0.07152638,89.9127,60.7732,-10573.04,11.43638,0,0.5411149,2.617882,-0.4119045,-0.03840802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01279596,0.007417844,0.02040715,0,0
6.461715,0,0.008543464,3.258966,-15.84248,-0.1553206,-0.08568751,-0.129957,-0.0354829,0.03129541,-0.0286535,0,0,0,0,0,0,0,0,0,0,0,0,1.404706,1.3661,90.09795,0,36.10233,44.71525,1.358714,-0.0005015859,1.357914,-89.03583,104.5484,0.0023384,0.003232367,1.003606,89.9127,60.7732,10467.62,11.36341,0,0.5241022,-2.617845,0.5826843,-0.07174899,89.9127,60.7732,-10573.04,11.43639,0,0.5411786,2.617882,-0.4119222,-0.03828664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01264586,0.008110533,0.02052645,0,0
6.466022,0,0.008542276,3.261975,-15.84328,-0.1554731,-0.08555295,-0.1300806,-0.03542849,0.03133224,-0.02856472,0,0,0,0,0,0,0,0,0,0,0,0,1.404301,1.365707,90.10103,0,36.13185,44.71783,1.35822,-0.0005714858,1.357425,-89.02467,104.5649,0.002336551,0.003231648,1.003601,89.9127,60.7732,10467.7,11.3634,0,0.5240578,-2.617847,0.582761,-0.07192797,89.9127,60.7732,-10573.04,11.43639,0,0.5412428,2.617882,-0.4120421,-0.03813909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01261618,0.008988055,0.02069459,0,0
6.47033,0,0.008540931,3.264982,-15.84408,-0.1556254,-0.08541823,-0.1302038,-0.03537339,0.03136925,-0.0284752,0,0,0,0,0,0,0,0,0,0,0,0,1.403897,1.365314,90.10412,0,36.16128,44.72042,1.357726,-0.0006413955,1.356937,-89.01352,104.5814,0.002333784,0.003229399,1.003598,89.9127,60.7732,10467.76,11.3634,0,0.5240142,-2.617849,0.5829372,-0.07194547,89.9127,60.7732,-10573,11.4364,0,0.5413076,2.617882,-0.4122527,-0.03804563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01296301,0.008195557,0.02086463,0,0
6.474638,0,0.008539433,3.267989,-15.84487,-0.1557775,-0.08528338,-0.1303267,-0.03531684,0.03139317,-0.02838541,0,0,0,0,0,0,0,0,0,0,0,0,1.403493,1.36492,90.10719,0,36.19076,44.72301,1.357231,-0.0007112983,1.356448,-89.00246,104.5979,0.002331536,0.003226701,1.003597,89.9127,60.7732,10467.8,11.36339,0,0.5239712,-2.61785,0.5830694,-0.07177842,89.9127,60.7732,-10572.98,11.43641,0,0.541373,2.617883,-0.4124889,-0.0380549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132939,0.002907912,0.02082608,0,0
6.478946,0,0.008537779,3.270994,-15.84567,-0.1559293,-0.08514846,-0.1304491,-0.03525909,0.03140185,-0.02829626,0,0,0,0,0,0,0,0,0,0,0,0,1.40309,1.364529,90.11018,0,36.22057,44.72561,1.356737,-0.000781277,1.355959,-88.99174,104.6145,0.002330866,0.003224303,1.003593,89.9127,60.7732,10467.79,11.36338,0,0.5239273,-2.61785,0.5830398,-0.07151167,89.9127,60.7732,-10572.99,11.43641,0,0.5414376,2.617883,-0.4126707,-0.03815522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135157,0.001123256,0.02056117,0,0
6.483254,0,0.00853597,3.273999,-15.84647,-0.1560809,-0.08501349,-0.1305712,-0.03520157,0.03141536,-0.02820841,0,0,0,0,0,0,0,0,0,0,0,0,1.402687,1.364137,90.11319,0,36.25034,44.7282,1.356243,-0.0008513285,1.35547,-88.981,104.6312,0.002328726,0.003223054,1.003585,89.9127,60.7732,10467.73,11.36338,0,0.5238817,-2.617849,0.5828253,-0.07128832,89.9127,60.7732,-10573.05,11.43642,0,0.5415003,2.617883,-0.4127498,-0.03828149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01319091,0.005148121,0.02022516,0,0
6.487562,0,0.008534016,3.277002,-15.84727,-0.1562324,-0.08487845,-0.1306931,-0.03519968,0.03143207,-0.02820881,0,0,0,0,0,0,0,0,0,0,0,0,1.402284,1.363744,90.11626,0,36.27972,44.7308,1.355749,-0.0009120011,1.35499,-88.97,104.6477,0.002098341,0.003008464,1.003743,89.9127,60.7732,10467.42,11.36337,0,0.5238359,-2.617847,0.5825113,-0.07122605,89.9127,60.7732,-10573.3,11.43643,0,0.5415623,2.617883,-0.4127379,-0.03835343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01231229,0.002609469,-0.02040835,0,0
6.491869,0,0.008531937,3.280005,-15.84807,-0.1563839,-0.08474336,-0.1308152,-0.03525459,0.03144512,-0.02829793,0,0,0,0,0,0,0,0,0,0,0,0,1.401927,1.363397,90.11809,0,36.31137,44.7334,1.355297,-0.0009635232,1.354518,-88.96386,104.6647,0.002101723,0.003011338,1.00374,89.9127,60.7732,10467.32,11.36337,0,0.5238038,-2.617846,0.5822415,-0.07134803,89.9127,60.7732,-10573.32,11.43643,0,0.5416101,2.617882,-0.4126997,-0.03832248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131855,0.003448014,-0.02097013,0,0
6.496177,0,0.008529745,3.283006,-15.84888,-0.1565358,-0.0846082,-0.1309376,-0.03531139,0.03146043,-0.02838794,0,0,0,0,0,0,0,0,0,0,0,0,1.401554,1.363034,90.12037,0,36.34221,44.736,1.35483,-0.001015592,1.354045,-88.95597,104.6815,0.002106863,0.003011761,1.003737,89.9127,60.7732,10467.31,11.36336,0,0.523792,-2.617846,0.5821335,-0.07156976,89.9127,60.7732,-10573.31,11.43643,0,0.5416363,2.617882,-0.4127152,-0.0382006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01318166,0.003664651,-0.02081992,0,0
6.500485,0,0.008527436,3.286006,-15.84968,-0.1566878,-0.08447296,-0.1310605,-0.03536779,0.03148108,-0.02847717,0,0,0,0,0,0,0,0,0,0,0,0,1.40118,1.362671,90.12267,0,36.37303,44.73861,1.354363,-0.001068055,1.353573,-88.94798,104.6983,0.002106623,0.003010851,1.00373,89.9127,60.7732,10467.39,11.36336,0,0.5237927,-2.617847,0.5822104,-0.07174901,89.9127,60.7732,-10573.3,11.43643,0,0.5416496,2.617882,-0.4128327,-0.03805371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01300438,0.005922438,-0.02060667,0,0
6.504793,0,0.008525011,3.289005,-15.85048,-0.1568401,-0.08433763,-0.1311837,-0.03542262,0.03150789,-0.02856547,0,0,0,0,0,0,0,0,0,0,0,0,1.400807,1.362308,90.12502,0,36.40364,44.74121,1.353896,-0.00112042,1.3531,-88.93988,104.715,0.002099798,0.00300855,1.003727,89.9127,60.7732,10467.47,11.36336,0,0.5238041,-2.617849,0.5823874,-0.07176913,89.9127,60.7732,-10573.26,11.43643,0,0.5416527,2.617882,-0.4130399,-0.03796329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01245383,0.006520791,-0.02038713,0,0
6.5091,0,0.00852247,3.292003,-15.85129,-0.1569926,-0.08420218,-0.1313073,-0.03547505,0.03153372,-0.02865326,0,0,0,0,0,0,0,0,0,0,0,0,1.400433,1.361944,90.12733,0,36.43423,44.74382,1.35343,-0.00117254,1.352628,-88.93191,104.7317,0.002095745,0.003005944,1.003723,89.9127,60.7732,10467.52,11.36336,0,0.5238246,-2.61785,0.5825223,-0.07160782,89.9127,60.7732,-10573.22,11.43643,0,0.541648,2.617883,-0.4132708,-0.03797875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01188689,0.005473738,-0.0203715,0,0
6.513409,0,0.008519814,3.295,-15.85209,-0.1571454,-0.08406666,-0.1314313,-0.03552542,0.03154147,-0.02874142,0,0,0,0,0,0,0,0,0,0,0,0,1.40006,1.361581,90.12963,0,36.46489,44.74643,1.352963,-0.001224673,1.352155,-88.92402,104.7485,0.002095158,0.003003809,1.003723,89.9127,60.7732,10467.52,11.36337,0,0.5238523,-2.61785,0.5824983,-0.0713501,89.9127,60.7732,-10573.21,11.43643,0,0.5416365,2.617883,-0.4134441,-0.03808865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01149819,-0.001874698,-0.02056019,0,0
6.517716,0,0.008517042,3.297996,-15.8529,-0.1572983,-0.08393115,-0.1315557,-0.03557527,0.03152999,-0.0288305,0,0,0,0,0,0,0,0,0,0,0,0,1.399688,1.36122,90.13184,0,36.49601,44.74904,1.352497,-0.001277127,1.351683,-88.91653,104.7654,0.002098797,0.003002946,1.003719,89.9127,60.7732,10467.47,11.36337,0,0.5238844,-2.617849,0.5822937,-0.07113867,89.9127,60.7732,-10573.26,11.43643,0,0.5416178,2.617883,-0.4135101,-0.03822759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01164466,-0.003455561,-0.02079728,0,0
6.522024,0,0.008514153,3.300991,-15.8537,-0.1574515,-0.08379567,-0.1316805,-0.03562579,0.03153034,-0.02892034,0,0,0,0,0,0,0,0,0,0,0,0,1.399316,1.360858,90.13408,0,36.52702,44.75166,1.35203,-0.001329928,1.35121,-88.90891,104.7824,0.002099074,0.003003977,1.003711,89.9127,60.7732,10467.39,11.36337,0,0.523919,-2.617847,0.5819946,-0.07109053,89.9127,60.7732,-10573.28,11.43642,0,0.5415915,2.617882,-0.4134798,-0.03831463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01181216,0.003618479,-0.02091203,0,0
6.526332,0,0.008511147,3.303985,-15.85451,-0.1576049,-0.08366015,-0.1318056,-0.03567709,0.03154789,-0.02901007,0,0,0,0,0,0,0,0,0,0,0,0,1.398942,1.360494,90.13644,0,36.55746,44.75428,1.351563,-0.00138312,1.350736,-88.90079,104.7991,0.002103402,0.003005904,1.003708,89.9127,60.7732,10467.31,11.36338,0,0.5239574,-2.617846,0.5817446,-0.07122801,89.9127,60.7732,-10573.28,11.43642,0,0.5415607,2.617882,-0.4134177,-0.03830042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01200607,0.004528123,-0.02074537,0,0
6.53064,0,0.008508022,3.306978,-15.85532,-0.1577585,-0.08352454,-0.1319312,-0.0357287,0.0315689,-0.02909875,0,0,0,0,0,0,0,0,0,0,0,0,1.398568,1.360131,90.13882,0,36.58799,44.75689,1.351095,-0.00143684,1.350263,-88.89267,104.8158,0.002107112,0.003006969,1.003705,89.9127,60.7732,10467.32,11.36338,0,0.5240003,-2.617846,0.5816615,-0.07146548,89.9127,60.7732,-10573.26,11.43642,0,0.5415275,2.617881,-0.4134039,-0.0381956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119513,0.005225333,-0.02042904,0,0
6.534947,0,0.008504778,3.30997,-15.85612,-0.1579124,-0.08338885,-0.1320571,-0.0357798,0.03159141,-0.02918592,0,0,0,0,0,0,0,0,0,0,0,0,1.398194,1.359766,90.14123,0,36.61846,44.75952,1.350627,-0.001490939,1.349789,-88.88446,104.8326,0.002107846,0.003006629,1.0037,89.9127,60.7732,10467.41,11.36339,0,0.5240464,-2.617847,0.5817676,-0.07165921,89.9127,60.7732,-10573.24,11.43641,0,0.5414923,2.617882,-0.413487,-0.03806429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01177293,0.005226227,-0.02003898,0,0
6.539255,0,0.008501414,3.312961,-15.85693,-0.1580664,-0.08325306,-0.1321833,-0.03582935,0.0316142,-0.02927135,0,0,0,0,0,0,0,0,0,0,0,0,1.397819,1.359402,90.14364,0,36.6489,44.76214,1.350159,-0.001545042,1.349315,-88.87626,104.8493,0.002102492,0.003004694,1.003697,89.9127,60.7732,10467.49,11.36339,0,0.5240949,-2.617849,0.5819774,-0.07169122,89.9127,60.7732,-10573.19,11.43641,0,0.5414556,2.617882,-0.4136561,-0.03798611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01123325,0.005354691,-0.01962434,0,0
6.543563,0,0.00849793,3.31595,-15.85774,-0.1582207,-0.08311719,-0.13231,-0.03587659,0.03162595,-0.02935541,0,0,0,0,0,0,0,0,0,0,0,0,1.397445,1.359038,90.14603,0,36.67931,44.76477,1.349691,-0.001599041,1.348841,-88.86813,104.8661,0.002100326,0.003002175,1.003696,89.9127,60.7732,10467.55,11.36339,0,0.5241454,-2.61785,0.5821467,-0.0715381,89.9127,60.7732,-10573.15,11.4364,0,0.5414178,2.617883,-0.4138469,-0.03800918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01069949,0.0001013502,-0.01940519,0,0
